FID,building,sky,tree,road,sidewalk,person,plant,car,signboard,awning,minibike,wall,earth,railing,streetlight,sculpture,fence,grass,ceiling,water,bridge,van,ashcan,chair,column,bicycle,mountain,skyscraper,windowpane,pier,bulletin board,lamp,booth,fountain,desk,lake,glass
5807,0.541605,0.03168,0.0245,0.357402,0.034625,0.0020469999999999998,4e-06,0.002746,0.000184,0.0,0.00033999999999999997,0.0,0.0,0.0,0.000496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013700000000000002,0.0,0.0,0.00109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5808,0.482863,0.035879,0.088938,0.27460500000000004,0.085523,0.010043,0.000156,0.020609,0.001285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7e-05,5.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5809,0.344355,0.029273,0.247,0.18220699999999998,0.024038999999999998,0.0,0.001883,0.072504,0.011054999999999999,0.0,0.0,0.001039,4.3e-05,0.0,0.0,0.0,0.070457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,0.0,0.0,0.0,0.185273,0.0,0.0,0.0,7e-05,0.0,0.0,0.0,0.32323,0.02652,0.0,0.0,0.0,0.014336000000000002,0.0,0.351961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5810,0.249273,0.146422,0.135688,0.282141,0.027000000000000003,0.0,0.006078,0.007156,0.005016,0.0,0.0,0.10766400000000001,0.0,0.007926,0.002547,0.0,0.0,0.000727,0.0,0.002891,3.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017172,0.0,0.0,0.0
5811,0.183062,0.089602,0.237785,0.278617,0.08314099999999999,9.8e-05,0.002102,0.021996,0.0,0.0,0.0,0.078152,0.0,0.003324,0.000395,0.0,0.020316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5812,0.410629,0.138828,0.068008,0.10119500000000001,0.234285,0.014207,0.0,0.002707,0.001113,0.0,0.0,0.002473,0.0,0.0,0.002602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000465,0.0,0.0,0.002918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5813,0.352059,0.08003500000000001,0.13963299999999998,0.22956999999999997,0.048582,0.010367,0.0,0.12171900000000001,0.0,0.0,0.0,0.0,0.0,0.01566,0.0,0.0,0.000367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5814,0.20974600000000002,0.083535,0.24126599999999998,0.198355,0.001391,0.0,0.0,0.11307,0.01025,0.0,0.0,0.018147999999999997,0.0,0.0,0.0,0.0,0.096094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5815,0.280668,0.07582799999999999,0.211004,0.179586,0.002895,0.001559,0.0,0.221344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027117000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5816,0.537734,0.041785,0.08203099999999999,0.156141,0.051195,0.0,0.0,0.067996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5817,0.262297,0.029324,0.313363,0.15776199999999999,0.0037579999999999996,0.0,0.0,0.22882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5818,0.29625799999999997,0.015378999999999999,0.292867,0.155203,0.0,0.000504,0.0,0.219836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5819,0.301648,0.047957,0.267133,0.26423800000000003,0.06377000000000001,0.008164,0.0,0.044398,0.0,0.0,0.00116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,0.0,0.0,0.0,0.099734,0.0,0.0,0.0,0.0006799999999999999,0.0,0.0,0.0,0.354617,0.052324,0.0,0.0,0.0,0.017027,0.0,0.32023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5820,0.511141,0.001848,0.171984,0.234242,0.035113,0.000426,0.0,0.000773,0.0,0.0,0.0,0.0,0.000258,0.0,0.0,0.0,0.035812000000000004,0.0,0.0,0.0,0.0,0.0,0.0009140000000000001,0.0,0.0,0.004059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5821,0.475422,0.047918,0.051891,0.366383,0.039793,0.0016719999999999999,0.0,0.001539,4.3e-05,0.008598,0.0,0.004297,0.0,0.0,0.000145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5822,0.46823000000000004,0.001773,0.262246,0.192805,0.047848,1.2e-05,0.0,0.014957,0.0,0.0016129999999999999,0.0,5.5e-05,0.0,0.0,0.0,0.0,0.006363000000000001,0.0,0.0,0.0,0.0,0.0,0.003074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5823,0.469707,0.047441000000000004,0.051621,0.370535,0.012312,0.000363,0.0,0.047273,0.0,0.0,0.0,0.0,0.0,0.0,0.000746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5824,0.309832,0.012301000000000001,0.20419500000000002,0.207852,0.029426,0.000449,0.007090000000000001,0.08368400000000001,0.0,0.00577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013050000000000002,0.015875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5825,0.387762,0.052270000000000004,0.144277,0.125176,0.012559,0.0,0.005043,0.22834000000000002,0.0,0.0,0.0,0.0,0.0016640000000000001,0.0,0.0,0.0,0.002527,0.0,0.0,0.0,0.0,0.031738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5826,0.450395,0.021473,0.133398,0.233648,0.055258,0.000984,0.022175999999999998,0.03127,0.001605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5827,0.36789499999999997,0.022484,0.209641,0.21528899999999998,0.06194500000000001,0.0,0.002363,0.10848800000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5828,0.454492,0.019707,0.173016,0.238527,0.067949,0.000195,0.0,0.004902,0.0,0.0,0.0,0.000262,0.0,0.0,0.0,0.0,0.026312000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5829,0.42135500000000004,0.011691,0.132133,0.25627300000000003,0.051703,0.0,0.018281,0.08242200000000001,0.000734,2e-05,0.0012230000000000001,0.014699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020039999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.330852,0.0,0.0,0.0,0.0,0.0,0.0,0.311746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5830,0.451078,0.035656,0.111246,0.29768,0.08002000000000001,0.0,0.0025039999999999997,0.02159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5831,0.509973,0.058316,0.006219,0.247453,0.07796900000000001,0.0,0.002352,0.09588300000000001,0.0,0.000152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5832,0.457891,0.053297000000000004,0.072074,0.199391,0.064687,0.004117,0.0,0.10663299999999999,0.007328,0.0,0.0,0.0,0.0,0.0,0.000273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5833,0.377539,0.037625,0.16885899999999998,0.234668,0.049069999999999996,0.000125,0.014312,0.110527,0.003375,0.000281,0.0,0.003543,0.0,0.0,0.0,0.0,7.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5834,0.379867,0.12766,0.020715,0.27716799999999997,0.002734,0.000664,0.000145,0.167953,0.000125,0.0,4e-06,0.013430000000000001,0.0,0.0,0.0007379999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5835,0.35479299999999997,0.077254,0.13593,0.166305,0.114691,0.0,0.053285,0.096305,0.00040199999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5836,0.385508,0.009895000000000001,0.18648800000000001,0.11490999999999998,0.010762,0.000164,0.022512,0.24973800000000002,0.0,0.002625,0.0,0.000492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5837,0.36675399999999997,0.133832,0.042910000000000004,0.338309,0.029504000000000002,0.009909999999999999,0.0,0.041887,0.013147999999999998,0.0,0.0,0.0,0.0,0.0,0.00016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5838,0.175922,0.131199,0.219887,0.21469899999999997,0.12130899999999999,0.0,0.005016,0.031688,0.000113,0.0,0.0,0.000234,0.0,0.001637,0.0,0.0,0.089133,0.0,0.0,0.0,0.0037619999999999997,0.0,0.00193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5839,0.207312,0.15748,0.040191000000000004,0.334906,0.059141,0.0,0.0,0.0,0.026645,0.0,0.0,0.015163999999999999,0.015906,0.014375,0.002367,0.0,0.007684000000000001,0.0,0.0,0.0,0.11775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,0.48716000000000004,0.074211,0.0,0.304141,0.019242,0.0,0.0,0.001668,0.0,0.0,0.0,0.108055,0.0,0.0,0.0,0.0,0.0029530000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5840,0.374762,0.031211000000000003,0.174352,0.353121,0.033441000000000005,0.00018,0.00023799999999999998,0.025695,0.0019489999999999998,0.0,0.003148,0.0,0.0,0.0,0.000273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5841,0.42528900000000003,0.008137,0.15395699999999998,0.215004,0.12020299999999999,0.020895,0.0013050000000000002,0.008059,0.031745999999999996,0.0,0.0,0.0,0.0,0.001242,0.0,0.0,0.006957,0.0,0.0,0.0,0.0,0.003754,0.002703,0.0,0.0,8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5842,0.528488,0.013922,0.168242,0.003988,0.11823,0.013031000000000001,0.038452999999999994,0.11084000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5843,0.403156,0.051914,0.129711,0.24956199999999998,0.047258,0.0,0.026363,0.06717200000000001,0.002918,0.0,0.00207,0.00033999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5844,0.504273,0.019211000000000002,0.22119499999999997,0.203652,0.044328,0.0,0.0,0.006789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5845,0.487676,0.021008000000000002,0.14094500000000001,0.026539,0.180008,0.0,0.014980000000000002,0.053003999999999996,0.0,0.0,0.0,0.062405999999999996,0.0,0.0,0.0,0.0,0.0019219999999999999,0.0,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5846,0.376082,0.023145,0.19559,0.176465,0.0,0.001789,0.0,0.225273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5847,0.46754300000000004,0.026206999999999998,0.068773,0.13068,0.188402,0.000488,0.000398,0.031688,0.006164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023799999999999998,0.0,0.030039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5848,0.42439099999999996,7.8e-05,0.180086,0.102852,0.202508,0.019191,0.00014099999999999998,0.05818400000000001,0.011152,0.001418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5849,0.540852,0.052703,0.054621,0.031516,0.144121,0.077328,0.0,0.009051,0.0008439999999999999,0.031441000000000004,0.0,0.004887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,0.386227,0.178078,0.0,0.30538699999999996,0.013616999999999999,0.0,0.0,0.009027,0.000109,0.0,0.0,0.094773,0.0,0.0,0.000133,0.0,0.012242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5850,0.552867,0.013746000000000001,0.13323800000000002,0.00032,0.163426,0.0,0.034961,0.087105,0.0,0.004762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5851,0.46027700000000005,0.045633,0.086859,0.32284,0.043082,0.011613,0.000762,0.017289,0.0,0.0020350000000000004,5.9e-05,0.0,0.0,0.0,0.00175,0.0,0.0,0.0,0.0,0.0,0.0,0.00020299999999999997,0.003527,0.0,0.0,0.002008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5852,0.320691,0.025281,0.287027,0.18048,0.049512,0.001027,0.013082,0.107367,0.0,0.0,0.009285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5853,0.351508,0.050414,0.179121,0.156641,0.033852,0.0,0.027457,0.117051,0.000391,0.005824,0.0,0.037609,0.0,0.0,0.0,0.0,0.015516,0.0,0.0,0.0,0.0,0.018848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5854,0.39598,0.081414,0.042043000000000004,0.392828,0.016105,0.026871,0.0,0.011184,0.0,0.0075780000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008343999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5855,0.526254,0.011844,0.057238,0.145512,0.002711,0.00182,0.0,0.213137,0.0,0.015629,0.0,0.001812,0.0,0.0,0.000113,0.0,0.0,0.0,0.0,0.0,0.0,0.023457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5856,0.34600000000000003,0.016812,0.22796100000000002,0.161469,0.071273,0.002719,0.0,0.139059,0.0,0.0,0.034672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5857,0.503559,0.027461000000000003,0.011211,0.338945,0.017164,0.005065999999999999,0.001684,0.060969,0.0,0.02041,0.0,0.0,0.0,0.0,0.000547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000691,0.0,0.0,0.0011480000000000001,0.0,0.010465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5858,0.500211,0.030976999999999998,0.027773000000000003,0.289898,0.032363,1.2e-05,0.00366,0.014578,5.1e-05,0.029668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055086,0.001906,0.00016,0.0,0.0,0.0,0.012688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5859,0.57948,0.029691000000000002,0.001438,0.24664499999999998,0.007659999999999999,0.0,1.2e-05,0.133305,0.000152,0.0,0.0,0.0016170000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,0.342844,0.219043,0.0,0.33506199999999997,0.011602,0.0,0.0,0.050836,0.001602,0.0,0.0,0.007914000000000001,0.0,0.012879,0.0,0.0,0.018219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5860,0.126059,0.30494099999999996,0.066148,0.22171100000000002,0.069164,0.0,0.0,0.043621,0.070035,0.0,0.0,0.013352000000000001,0.032113,0.0,0.0,0.0,0.035406,0.0,0.0,0.013413999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5861,0.28896900000000003,0.023887000000000002,0.279762,0.230066,0.051266,0.0,0.00042199999999999996,0.10497999999999999,0.0,0.018383,0.0,0.0,0.0,0.0,0.0,0.0,0.00075,0.0,0.0,0.0,0.0,0.0,0.000363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5862,0.45190600000000003,0.008211,0.14007,0.009691,0.144129,0.0,0.08802,0.141688,0.00018,0.0,0.0,0.0,0.0,0.015316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5863,0.482609,0.077949,0.026629000000000003,0.223523,0.017086,0.000215,0.0,0.168184,0.0,0.0,0.0,0.0,0.0,0.003805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5864,0.444734,0.101086,0.062137,0.223477,0.004086,0.0,0.02402,0.139422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5865,0.395148,0.157645,0.058074,0.253008,0.002148,0.0,0.0,0.133965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5866,0.40834000000000004,0.116559,0.034059,0.31142600000000004,0.033961,0.0,0.0,0.07737100000000001,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,0.018266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5867,0.435949,0.09557,0.008137,0.322922,0.02625,0.0,0.0,0.107227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5868,0.262559,0.165035,0.063152,0.303367,0.003926,0.0,0.0,0.173574,0.0,0.0,0.0,0.016172,0.0,0.0,0.0,0.0,0.012215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5869,0.30994499999999997,0.094195,0.14726199999999998,0.327734,0.053672000000000004,0.018581999999999998,0.0,0.018387,0.0018239999999999999,4e-06,0.004254,3.5e-05,0.0,0.0,0.001152,0.0,0.015453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,0.22564800000000002,0.24651199999999998,0.039043,0.294875,0.044797000000000003,0.0,0.0,0.024566,0.021352,0.0,0.0,0.001297,0.000246,0.049273000000000004,0.0,0.0,0.048598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5870,0.46996499999999997,0.103949,0.00218,0.268844,0.013616999999999999,0.0,0.0,0.120484,0.0,0.008848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012112999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5871,0.43873,0.101355,0.043238,0.254828,0.021773,0.0,0.000234,0.136977,0.0,1.2e-05,0.0,0.0,0.0,0.0012929999999999999,0.0,0.0,0.001559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5872,0.289652,0.160324,0.13225,0.299012,0.095734,0.005863,0.0,0.008047,0.000684,0.0,0.0,0.004105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5873,0.28567600000000004,0.223586,0.07963300000000001,0.273066,0.006261999999999999,0.0,0.0,0.12052,0.0,0.0,0.0,0.0,0.0,0.00046100000000000004,0.0,0.0,0.01075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5874,0.265781,0.364133,0.025383000000000003,0.282047,0.020828,0.0,0.0,0.041828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5875,0.21242199999999997,0.134352,0.19305899999999998,0.355973,0.025047,0.001309,0.02598,0.036867000000000004,0.004793,0.005883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5876,0.399062,0.102258,0.085391,0.26718400000000003,0.049105,0.001027,0.0,0.087453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043,0.0,0.0,0.0,0.0,0.0,0.000312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5877,0.24206599999999998,0.09734,0.242508,0.22989099999999998,0.020273,0.0,0.001621,0.161875,0.0,0.0,0.0,0.003961,0.0,0.0,0.0,0.0,0.000172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5878,0.34870300000000004,0.12634,0.099508,0.306816,0.069996,0.0,7.8e-05,0.034234,0.0,0.0,0.0,0.0,0.0,0.0,0.0005780000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5879,0.21756599999999998,0.006527,0.35226599999999997,0.25125,0.001023,0.040827999999999996,0.0,0.13053499999999998,0.0,0.0,0.0,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,0.148484,0.17105499999999998,0.146703,0.309379,0.017894999999999998,0.0,0.012609,0.012059,0.047242,0.0,0.0,0.0,0.0955,0.0,0.0,0.0,0.000129,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
